DATE,COMNAM,TICKER,PERMNO
1990-08-16,REGENEX INC,RGNX,76429
2015-09-17,REGENXBIO INC,RGNX,15658
2011-08-09,REGENCY ENERGY PARTNERS L P,RGP,91084
2020-04-02,RESOURCES CONNECTION INC,RGP,88841
2022-03-02,RIGETTI COMPUTING INC,RGTI,21007
1995-10-13,RICKS CABARET INTERNATIONAL INC,RICK,82518
2014-08-12,RCI HOSPITALITY HOLDINGS INC,RICK,82518
2000-11-29,RIGEL PHARMACEUTICALS INC,RIGL,88810
2015-07-16,B RILEY FINANCIAL INC,RILY,15540
2017-10-19,RIOT BLOCKCHAIN INC,RIOT,92213
2021-11-10,RIVIAN AUTOMOTIVE INC,RIVN,22265
2015-05-15,ARCADIA BIOSCIENCES INC,RKDA,15382
2021-08-25,ROCKET LAB USA INC,RKLB,20178
2020-07-16,RELAY THERAPEUTICS INC,RLAY,19501
2019-10-10,RELMADA THERAPEUTICS,RLMD,19024
2021-07-29,RALLYBIO CORP,RLYB,21759
2019-07-02,RICHMOND MUTUAL BANCORP INC,RMBI,18851
2017-10-19,RUMBLEON INC,RMBL,16999
1997-05-14,RAMBUS INC,RMBS,84827
2004-06-10,ROCKY MOUNTAIN CHOCOLATE FAC INC,RMCF,10044
2015-03-02,ROCKY MOUNTAIN CHOC FAC INC NEW,RMCF,10044
2021-03-29,R M G ACQUISITION CORP III,RMGC,20868
2017-10-11,RIMINI STREET INC,RMNI,15525
1992-08-18,RESOURCE MORTGAGE CAPITAL INC,RMR,75269
2003-12-19,R M R REAL ESTATE FUND,RMR,89969
2015-12-15,R M R GROUP INC,RMR,15853
1998-01-27,ROCKWELL MEDICAL TECH INC,RMTI,85744
2012-06-29,ROCKWELL MEDICAL INC,RMTI,85744
2019-10-18,ROCKWELL MEDICAL INC DE,RMTI,85744
2002-04-12,RIBAPHARM INC,RNA,89375
2013-06-28,PROSENSA HOLDING B V,RNA,13968
2013-07-10,PROSENSA HOLDING N V,RNA,13968
2020-06-12,AVIDITY BIOSCIENCES INC,RNA,19488
2021-07-09,TRANSCODE THERAPEUTICS INC,RNAZ,21760
2020-07-17,RENALYTIX A I PLC,RNLX,19570
2021-07-06,RENALYTIX PLC,RNLX,19570
2021-08-24,RENEW ENERGY GLOBAL PLC,RNW,21874
2021-08-26,RENOVORX INC,RNXT,21875
1996-01-16,ROADWAY EXPRESS INC DEL,ROAD,82843
2001-05-30,ROADWAY CORP,ROAD,82843
2018-05-04,CONSTRUCTION PARTNERS INC,ROAD,17801
1993-11-05,GIBRALTAR STEEL CORP,ROCK,79862
2004-10-28,GIBRALTAR INDUSTRIES INC,ROCK,79862
2004-06-21,ROYAL OLYMPIC CRUISE LINES INC,ROCL,85844
2022-01-05,ROTH C H ACQUISITION V CO,ROCL,22678
2008-12-04,WISDOMTREE TRUST,ROI,92867
2009-11-03,RETAIL OPPORTUNITY INVST CORP,ROIC,92343
2021-10-01,ROIVANT SCIENCES LTD,ROIV,22236
2017-09-28,ROKU INC,ROKU,16932
1993-06-14,MR ROOTER CORP,ROOT,10680
2020-10-28,ROOT INC,ROOT,19862
1996-11-01,ROPER INDUSTRIES INC NEW,ROP,77338
2015-04-29,ROPER TECHNOLOGIES INC,ROP,77338
2004-06-10,ROSS STORES INC,ROST,91556
2021-08-02,ROVER GROUP INC,ROVR,20441
2019-07-12,REPAY HOLDINGS CORP,RPAY,17976
1999-09-02,DISPATCH MANAGEMENT SERV CORP,RPD,85818
2015-07-17,RAPID7 INC,RPD,15541
2021-04-09,RENEO PHARMACEUTICALS INC,RPHM,21091
2021-07-15,RAPID MICRO BIOSYSTEMS INC,RPID,21761
2006-05-04,REPROS THERAPEUTICS INC,RPRX,79025
2020-06-16,ROYALTY PHARMA PLC,RPRX,19490
2020-06-19,REPARE THERAPEUTICS INC,RPTX,19491
2019-05-03,RED RIVER BANCSHARES INC,RRBI,18668
2002-07-19,RED ROBIN GOURMET BURGERS INC,RRGB,89453
1995-07-20,RENAISSANCE COMMUNICATIONS CORP,RRR,80271
2003-05-22,ROTO ROOTER INC NEW,RRR,64194
2007-05-23,R S C HOLDINGS INC,RRR,92018
2016-04-27,RED ROCK RESORTS INC,RRR,16019
2017-10-23,RESHAPE LIFESCIENCES INC,RSLS,92433
2021-06-16,RESHAPE LIFESCIENCES INC NEW,RSLS,16393
2022-12-23,RESHAPE LIFESCIENCES INC,RSLS,16393
2020-03-23,RESEARCH SOLUTIONS INC,RSSS,19315
2021-07-29,RESERVOIR MEDIA INC,RSVR,20451
1997-03-04,RIVIERA TOOL CO,RTC,84649
2022-12-30,BAIJIAYUN GROUP LTD,RTC,91664
2005-05-03,CRUZAN INTERNATIONAL INC,RUM,77984
2022-09-19,RUMBLE INC,RUM,21029
2000-03-23,REUNION INDUSTRIES INC,RUN,79732
2015-08-05,SUNRUN INC,RUN,15643
2002-07-10,RUSH ENTERPRISES INC,RUSHA,89455
2002-07-10,RUSH ENTERPRISES INC,RUSHB,83690
2020-02-13,REVOLUTION MEDICINES INC,RVMD,19201
2014-02-06,REVANCE THERAPEUTICS INC,RVNC,14467
2020-12-15,REVIVA PHARMACEUTICALS HLDG INC,RVPH,18215
1993-10-26,RIVERVIEW SAVINGS BANK,RVSB,79734
1997-10-01,RIVERVIEW BANCORP INC,RVSB,79734
2000-03-14,RADVISION LTD,RVSN,87808
2022-03-31,RAIL VISION LTD,RVSN,22911
2022-10-24,RYVYL INC,RVYL,20600
1993-08-12,RENT WAY INC,RWAY,79525
2021-10-21,RUNWAY GROWTH FINANCE CORP,RWAY,22237
2014-09-12,REWALK ROBOTICS LTD,RWLK,14936
2022-04-29,REDWOODS ACQUISITION CORP,RWOD,23052
1992-10-20,HEALTH IMAGE MEDIA INC,RXRX,78000
2021-04-16,RECURSION PHARMACEUTICALS INC,RXRX,20898
2021-07-30,RXSIGHT INC,RXST,21762
1995-12-20,RENAL TREATMENT CENTERS INC,RXT,79418
2020-08-05,RACKSPACE TECHNOLOGY INC,RXT,19576
1997-06-02,RYANAIR HOLDINGS PLC,RYAAY,84828
2017-10-05,RHYTHM PHARMACEUTICALS INC,RYTM,17000
2020-11-09,REZOLUTE INC,RZLT,20169
1994-04-21,SABER SOFTWARE CORP,SABR,80475
2014-04-17,SABRE CORP,SABR,14608
2021-10-25,SAB BIOTHERAPEUTICS INC,SABS,20576
1993-04-14,SAFETY 1ST INC,SAFT,79107
2002-11-22,SAFETY INSURANCE GROUP INC,SAFT,89575
2022-02-10,SAGALIAM ACQUISITION CORP,SAGA,22792
1996-01-11,SAGEBRUSH INC,SAGE,82845
2014-07-18,SAGE THERAPEUTICS INC,SAGE,14828
1993-02-02,SUNAMERICA INC,SAI,33312
2002-01-02,SECURITY ASSOCIATES INC,SAI,85927
2006-10-13,S A I C INC,SAI,91547
2022-05-02,S A I TECH GLOBAL CORP,SAI,21588
2006-07-24,SAIA INC,SAIA,89506
1992-06-03,SALEM SPORTSWEAR CORP,SALM,77654
1999-07-01,SALEM COMMUNICATIONS CORP,SALM,87121
2015-02-24,SALEM MEDIA GROUP INC,SALM,87121
2013-06-27,SILVERCREST ASSET MNGMNT GRP INC,SAMG,13969
2021-02-04,SANA BIOTECHNOLOGY INC,SANA,20468
1993-12-14,SANGSTAT MEDICAL CORP,SANG,80030
2021-12-16,SANGOMA TECHNOLOGIES CORP,SANG,22598
1993-04-14,SANMINA HOLDINGS INC,SANM,79108
2001-12-10,SANMINA SCI CORP,SANM,79108
2012-11-15,SANMINA CORP,SANM,79108
2010-06-14,S & W SEED CO,SANW,93434
2022-05-19,SIGMA LABS INC,SASI,16594
2022-08-15,SIGMA ADDITIVE SOLUTIONS INC,SASI,16594
1996-04-17,SANDY SPRING BANCORP INC,SASR,83414
2022-01-26,SATELLOGIC INC,SATL,22679
2008-01-02,ECHOSTAR HOLDING CORP,SATS,92469
2008-01-25,ECHOSTAR CORP,SATS,92469
2019-03-28,CASSAVA SCIENCES INC,SAVA,88462
1999-06-16,S B A COMMUNICATIONS CORP,SBAC,86996
2017-01-17,S B A COMMUNICATIONS CORP NEW,SBAC,86996
2002-06-03,SEACOAST BANKING CORP FLA,SBCF,69586
2021-07-28,SHARPLINK GAMING LTD,SBET,84819
2013-04-25,S B FINANCIAL GROUP INC,SBFG,89202
2022-02-15,SUNSHINE BIOPHARMA INC,SBFM,22793
1995-06-07,SINCLAIR BROADCAST GROUP INC,SBGI,81740
2001-03-21,SEABULK INTERNATIONAL INC,SBLK,88866
2007-12-03,STAR BULK CARRIERS CORP,SBLK,92470
2010-11-16,SABRA HEALTHCARE REIT INC,SBRA,90092
1998-05-13,SOUTHSIDE BANCSHARES INC,SBSI,86091
1992-07-31,SMITH BARNEY MUNICIPAL FUND INC,SBT,77822
2017-11-17,STERLING BANCORP INC,SBT,17121
1992-06-26,STARBUCKS CORP,SBUX,77702
1992-02-25,SCHOLASTIC CORP,SCHL,77354
1995-06-07,SOCKET COMMUNICATIONS INC,SCKT,81741
2008-05-01,SOCKET MOBILE INC,SCKT,81741
2022-11-11,SCILEX HOLDING CO,SCLX,20884
1997-02-07,SPECIALTY CARE NETWORK INC,SCNI,84562
2007-06-27,COMSCORE INC,SCOR,92102
2017-11-17,SCPHARMACEUTICALS INC,SCPH,17122
2000-08-03,SCREAMINGMEDIA INC,SCRM,88565
2022-02-28,SCREAMING EAGLE ACQUISITION CORP,SCRM,22794
1994-03-18,SCANSOURCE INC,SCSC,80362
2022-03-22,SOCIETAL CDMO INC,SCTL,14550
1993-03-16,SHOE CARNIVAL INC,SCVL,79007
1996-07-17,SHOE CARNIVAL INC IN,SCVL,79007
2022-06-14,374WATER INC,SCWO,83577
2016-04-22,SECUREWORKS CORP,SCWX,16020
2014-05-02,SCYNEXIS INC,SCYX,14668
2020-02-06,SCHRODINGER INC,SDGR,19200
2021-10-20,STRONGHOLD DIGITAL MINING INC,SDIG,22238
1992-06-15,SEAHAWK DEEP OCEAN TECH INC,SDOT,76437
1992-07-13,SEAHAWK DEEP OCEAN TECHNOLOGY IN,SDOT,76437
2021-10-19,VIVID SEATS INC,SEAT,22239
2017-09-22,SECOO HOLDING LTD,SECO,16933
2015-03-26,SOLAREDGE TECHNOLOGIES INC,SEDG,15272
2005-11-09,ORIGIN AGRITECH LTD,SEED,90976
2019-01-24,SEELOS THERAPEUTICS INC,SEEL,88177
1995-06-30,SEER TECHNOLOGIES INC,SEER,81742
2020-12-04,SEER INC,SEER,20187
1997-01-02,S E I INVESTMENTS CO,SEIC,68196
2016-01-19,SELF STORAGE GROUP INC,SELF,15912
2016-02-09,GLOBAL SELF STORAGE INC,SELF,15912
1995-09-20,SENECA FOODS CORP NEW,SENEA,82279
1995-09-20,SENECA FOODS CORP NEW,SENEB,62958
1991-04-24,SIERRA SEMICONDUCTOR CORP,SERA,76624
2000-07-06,SERANOVA INC,SERA,88465
2021-07-15,SERA PROGNOSTICS INC,SERA,21763
2021-10-01,SEVEN HILLS REALTY TRUST,SEVN,92966
1998-01-07,SLADES FERRY BANCORP,SFBC,85748
2012-08-23,SOUND FINANCIAL BANCORP INC,SFBC,13561
2001-08-24,SAFEGUARD SCIENTIFICS INC,SFE,46340
2017-11-17,STITCH FIX INC,SFIX,17038
2013-08-01,SPROUTS FARMERS MARKET INC,SFM,14102
2003-08-01,SIMMONS 1ST NATIONAL CORP,SFNC,91855
2007-07-02,SOUTHERN FIRST BANCSHARES INC,SFST,90358
1993-03-01,SAGA COMMUNICATIONS INC,SGA,79033
2017-06-22,S G BLOCKS INC,SGBX,16802
2022-12-27,SAFE & GREEN HOLDINGS CORP,SGBX,16802
1998-05-20,SUPERIOR UNIFORM GROUP INC,SGC,47861
2018-05-15,SUPERIOR GROUP OF COMPANIES INC,SGC,47861
1994-11-23,SCOTTS LIQUID GOLD INC,SGD,69471
2001-03-07,SEATTLE GENETICS INC,SGEN,88949
2020-10-09,SEAGEN INC,SGEN,88949
1995-10-26,STERLING HSE CORP,SGH,82306
1999-03-29,STAR GAS PARTNERS LP,SGH,86760
2017-05-24,SMART GLOBAL HOLDINGS INC,SGH,16710
1993-07-30,STARSIGHT TELECAST INC,SGHT,79419
2021-07-15,SIGHT SCIENCES INC,SGHT,21764
2022-01-07,SINGULARITY FUTURE TECH LTD,SGLY,92688
1994-02-09,SIGMATRON INTERNATIONAL INC,SGMA,80274
2021-09-13,SIGMA LITHIUM CORP,SGML,21959
2000-04-06,SANGAMO BIOSCIENCES INC,SGMO,88195
2017-01-09,SANGAMO THERAPEUTICS INC,SGMO,88195
1999-07-09,S P A R GROUP INC,SGRP,83303
2015-10-01,SURGERY PARTNERS INC,SGRY,15795
2001-04-09,SHORE BANCSHARES INC,SHBI,88970
1990-05-17,SCHULT HOMES CORP,SHC,11141
2020-11-20,SOTERA HEALTH CO,SHC,20062
1995-10-31,SHERIDAN HEALTHCARE INC,SHCR,82524
2021-07-02,SHARECARE INC,SHCR,20145
1993-04-06,FIRST SHENANGO BANCORP INC,SHEN,79110
2002-04-15,SHENANDOAH TELECOM CO,SHEN,88742
2022-09-29,SHF HOLDINGS INC,SHFS,21860
2008-10-15,SEANERGY MARITIME CORP,SHIP,92380
2009-01-28,SEANERGY MARITIME HOLDINGS CORP,SHIP,92380
2021-01-27,SHOALS TECHNOLOGIES GROUP INC,SHLS,20347
1993-12-13,MADDEN STEVEN LTD,SHOO,80034
2022-08-31,SHUTTLE PHARMACEUTICALS HLDG INC,SHPH,23272
2021-09-30,SHAPEWAYS HOLDINGS INC,SHPW,19061
2020-06-01,SHYFT GROUP INC,SHYF,71985
2018-10-17,SI BONE INC,SIBN,18212
2021-12-14,SIDUS SPACE INC,SIDU,22602
1996-11-12,SIEBERT FINANCIAL CORP,SIEB,53373
2014-10-29,SIENTRA INC,SIEN,15016
1999-10-19,SATYAM INFOWAY LTD,SIFY,87344
2003-01-15,SIFY LTD,SIFY,87344
2007-10-26,SIFY TECHNOLOGIES LTD,SIFY,87344
1994-06-03,SIGMA CIRCUITS INC,SIGA,80660
2000-02-04,S I G A TECHNOLOGIES INC,SIGA,85401
2004-06-10,SELECTIVE INSURANCE GROUP INC,SIGI,68292
2006-01-03,SILICOM LTD,SILC,80276
1999-05-05,SILKNET SOFTWARE INC,SILK,86918
2019-04-04,SILK ROAD MEDICAL INC,SILK,18566
2022-09-27,SILO PHARMA INC,SILO,23426
2005-06-30,SILICON MOTION TECHNOLOGY CORP,SIMO,90744
2002-11-12,S I INTERNATIONAL INC,SINT,89577
2018-11-05,SINTX TECHNOLOGIES INC,SINT,14444
2000-01-12,SIRIUS SATELLITE RADIO INC,SIRI,80924
2008-08-06,SIRIUS X M RADIO INC,SIRI,80924
2013-11-15,SIRIUS X M HOLDINGS INC,SIRI,80924
1993-08-02,STRUCTURAL INSTRUMENTATION INC,SISI,45744
1996-02-14,S I TECHNOLOGIES INC,SISI,45744
2021-10-18,SHINECO INC,SISI,16310
2019-11-21,SITIME CORP,SITM,19081
2020-05-11,SCIENJOY HOLDING CORP,SJ,18464
2021-11-12,SCIENJOY HODLING CORP,SJ,18464
2022-08-15,S K GROWTH OPPORTUNITIES CORP,SKGR,23327
2021-05-06,BEAUTY HEALTH CO,SKIN,20181
1998-05-26,SKYTEL COMMUNICATIONS INC,SKYT,75490
2021-04-21,SKYWATER TECHNOLOGY INC,SKYT,21096
1999-07-01,SKYWEST INC,SKYW,10421
2022-02-10,S Q L TECHNOLOGIES CORP,SKYX,22797
2022-06-17,S K Y X PLATFORMS CORP,SKYX,22797
2000-03-24,SILICON LABORATORIES INC,SLAB,87812
2021-04-05,SOCIAL LEVERAGE ACQ CORP I,SLAC,20965
1996-05-23,SUBURBAN LODGES AMERICA INC,SLAM,83557
2021-04-15,SLAM CORP,SLAM,21097
2018-01-26,SOLID BIOSCIENCES INC,SLDB,17271
2021-12-09,SOLID POWER INC,SLDP,21281
2001-08-24,SARA LEE CORP,SLE,22840
2021-09-02,SOMALOGIC INC,SLGC,21030
2018-02-01,SOL GEL TECHNOLOGIES LTD,SLGL,17330
1992-07-24,STUDENT LOAN MARKETING ASSN,SLM,66325
1997-08-08,S L M HOLDING CORP,SLM,66325
2000-08-03,U S A EDUCATION INC,SLM,66325
2002-05-20,S L M CORP,SLM,66325
2020-09-08,SILENCE THERAPEUTICS PLC,SLN,19843
2022-10-27,SELINA HOSPITALITY PLC,SLNA,23445
2019-07-29,STABILIS ENERGY INC,SLNG,86812
2021-04-29,STABILIS SOLUTIONS INC,SLNG,86812
2021-11-04,SOLUNA HOLDINGS INC,SLNH,52231
2017-05-12,SOLENO THERAPEUTICS INC,SLNO,15058
2004-03-17,SIMULATIONS PLUS INC,SLP,85040
2010-02-09,SOLAR CAPITAL LTD,SLRC,93267
2021-02-25,S L R INVESTMENT CORP,SLRC,93267
2019-07-22,SALARIUS PHARMACEUTICALS INC,SLRX,15177
1998-07-01,SELAS CORP AMER,SLS,41574
2005-10-13,S L S INTERNATIONAL INC,SLS,90937
2007-05-25,SELIGMAN LASALLE INTL RL EST FD,SLS,92019
2009-09-28,RIVERSOURCE LASLLE RL EST FD INC,SLS,92019
2018-01-02,SELLAS LIFE SCIENCES GROUP INC,SLS,92594
2021-11-16,SPORTSMAP TECH ACQUISITION CORP,SMAP,22341
1994-04-13,SOUTHERN MISSOURI BANCORP INC,SMBC,80478
1996-10-25,SIMULATION SCIENCES INC,SMCI,84124
2007-03-29,SUPER MICRO COMPUTER INC,SMCI,91907
2022-02-16,SMART FOR LIFE INC,SMFL,22798
1995-12-13,SMITH MIDLAND CORP,SMID,82745
2014-02-21,SEMLER SCIENTIFIC INC,SMLR,14469
2005-01-31,SUMMIT FINANCIAL GROUP INC,SMMF,90544
1990-12-31,SUMMIT SAVINGS BANK WA,SMMT,73411
1992-05-27,SUMMIT BANCORP INC,SMMT,73411
1996-10-18,SUMMIT DESIGN INC,SMMT,84125
2015-03-05,SUMMIT THERAPEUTICS PLC,SMMT,15274
2020-09-21,SUMMIT THERAPEUTICS INC,SMMT,19849
1999-10-28,SIMPLAYER COM LTD,SMPL,83285
2012-11-13,SIMPLICITY BANCORP INC,SMPL,90085
2017-07-10,SIMPLY GOOD FOODS CO,SMPL,16284
1995-09-19,SMITH MICRO SOFTWARE INC,SMSI,82281
1995-03-28,SEMTECH CORP,SMTC,50948
1999-07-01,S M T E K INTERNATIONAL INC,SMTI,66472
2020-11-02,SANARA MEDTECH INC,SMTI,76928
2022-11-10,SNAIL INC,SNAL,23513
1994-01-14,LINCOLN SNACKS CO,SNAX,80154
2021-07-21,STRYVE FOODS INC,SNAX,18461
2017-11-01,SLEEP NUMBER CORP,SNBR,86489
2021-10-07,SCIENCE 37 HOLDINGS INC,SNCE,20155
2006-06-15,SYNCHRONOSS TECHNOLOGIES INC,SNCR,91366
2021-03-17,SUN COUNTRY AIRLINES HLDGS INC,SNCY,20652
2016-11-04,SMART SAND INC,SND,16471
2019-08-01,SUNDIAL GROWERS INC,SNDL,18902
2022-07-26,SNDL INC,SNDL,18902
2016-03-03,SYNDAX PHARMACEUTICALS INC,SNDX,15976
2016-12-08,SENESTECH INC,SNES,16532
2020-07-06,STONEX GROUP INC,SNEX,81254
1990-12-31,SECURITY NATIONAL FINANCIAL CORP,SNFCA,11593
2016-12-13,SOLIGENIX INC,SNGX,16533
2016-12-06,SONOMA PHARMACEUTICALS INC,SNOA,91742
2021-07-28,SNAP ONE HOLDINGS CORP,SNPO,21767
1992-02-26,SYNOPSYS INC,SNPS,77357
2021-06-07,SYNAPTOGENIX INC,SNPX,21580
2021-02-04,SENSEI BIOTHERAPEUTICS INC,SNSE,20630
1999-02-01,SONAT INC,SNT,21514
2002-05-17,SENESCO TECHNOLOGIES INC,SNT,89411
2021-09-30,SENSTAR TECHNOLOGIES LTD,SNT,78985
2021-07-09,SENTAGE HOLDINGS INC,SNTG,21770
2022-06-09,SENTI BIOSCIENCES INC,SNTI,21286
1990-04-12,SNYDER OIL CORP,SNY,76158
2002-07-01,SANOFI SYNTHELABO,SNY,89475
2004-08-23,SANOFI AVENTIS,SNY,89475
2011-05-09,SANOFI,SNY,89475
2022-05-16,SOBR SAFE INC,SOBR,23120
1991-01-29,SOLAR FINANCIAL SERVICES INC,SOFI,76991
2021-06-01,SOFI TECHNOLOGIES INC,SOFI,20067
2013-04-22,SOTHERLY HOTELS INC,SOHO,90506
2000-07-12,SOHU COM INC,SOHU,19675
2018-06-01,SOHU COM LTD,SOHU,88467
1992-04-29,SOLO SERVE CORP,SOLO,77540
2018-08-09,ELECTRAMECCANICA VEHICLES CORP,SOLO,18056
2022-01-19,SONDER HOLDINGS INC,SOND,20801
2019-05-10,SONIM TECHNOLOGIES INC,SONM,18670
2020-04-02,SONNET BIOTHERAPEUTICS HLDGS INC,SONN,13455
1998-04-07,SONOSIGHT INC,SONO,86003
1998-11-24,SONOSITE INC,SONO,86003
2018-08-02,SONOS INC,SONO,18011
2021-11-09,SOCIETY PASS INC,SOPA,22342
2021-07-23,SOPHIA GENETICS S A,SOPH,21771
2021-08-27,SONO TEK CORP,SOTK,11153
2022-04-28,SOUNDHOUND AI INC,SOUN,23054
2021-09-23,SOVOS BRANDS INC,SOVO,21962
1992-10-15,SPELLING ENTERTAINMENT GROUP INC,SP,53364
2000-12-08,SPECIALTY LABORATORIES INC,SP,88855
2013-12-02,S P PLUS CORP,SP,90194
2013-09-17,SUPERCOM LTD,SPCB,92230
2004-06-10,SPECTRUM CONTROL INC,SPEC,72128
2019-05-09,SOUTH PLAINS FINANCIAL INC,SPFI,18671
1997-03-31,SPARTA SURGICAL CORP,SPGC,76993
1997-09-08,SCOTTISH POWER PLC,SPI,85342
2006-05-24,SCOTTISH POWER PLC,SPI,91236
2016-01-19,S P I ENERGY CO LTD,SPI,19666
2017-09-19,S P I ENERGY CO LTD,SPI,15913
1994-01-06,SPRECKELS INDUSTRIES INC,SPKL,80157
1996-04-29,SPANLINK COMMUNICATIONS INC,SPLK,83419
2012-04-19,SPLUNK INC,SPLK,13379
1999-04-01,SAPIENS INTERNATIONAL CORP N V,SPNS,78759
2014-07-09,SPOK HOLDINGS INC,SPOK,90464
2020-10-09,SPRUCE BIOSCIENCES INC,SPRB,19993
1992-09-16,SPORTS & RECREATION INC,SPRC,77899
2021-12-22,SCISPARC LTD,SPRC,22603
2008-04-22,SMARTPROS LTD,SPRO,90447
2017-11-02,SPERO THERAPEUTICS INC,SPRO,17044
2022-11-09,ARS PHARMACEUTICALS INC,SPRY,20318
1992-10-16,SPECTRASCIENCE,SPSC,88234
2010-04-22,S P S COMMERCE INC,SPSC,93356
2019-12-13,SPROUT SOCIAL INC,SPT,19145
1992-04-22,SPORTSTOWN INC,SPTN,77529
2000-08-02,SPARTAN STORES INC,SPTN,88568
2014-05-29,SPARTANNASH CO,SPTN,88568
2014-04-17,SPORTSMANS WAREHOUSE HLDGS INC,SPWH,14609
2005-11-17,SUNPOWER CORP,SPWR,90978
2020-10-07,PRESIDIO PROPERTY TRUST INC,SQFT,19858
2021-09-14,SPORTRADAR GROUP A G,SRAD,21964
1999-07-01,1ST SOURCE CORP,SRCE,36346
1996-08-23,STERICYCLE INC,SRCL,83906
1998-03-04,SURMODICS INC,SRDX,85889
1991-05-16,SENSORMATIC ELECTRONICS CORP,SRM,70018
2012-07-12,SAREPTA THERAPEUTICS INC,SRPT,85002
2018-05-24,SCHOLAR ROCK HOLDING CORP,SRRK,17821
2016-07-25,SENSUS HEALTHCARE INC,SRTS,16145
2021-08-12,SURROZEN INC,SRZN,20397
1996-04-01,SCOTLAND BANCORP INC,SSB,83338
2014-06-30,SOUTH STATE CORP,SSB,84389
2021-09-08,SOUTHSTATE CORP,SSB,84389
2006-07-14,SUMMIT STATE BANK,SSBI,91408
1993-10-05,STRONGSVILLE SAVINGS BK THE,SSBK,79738
2021-08-12,SOUTHERN STATES BANCSHARES INC,SSBK,21882
2022-02-04,SILVER SPIKE INVESTMENT CORP,SSIC,22799
2016-01-05,STRATA SKIN SCIENCES INC,SSKN,90955
1996-05-31,SS & C TECHNOLOGIES INC,SSNC,83559
2010-03-31,S S & C TECHNOLOGIES HLDGS INC,SSNC,93312
2017-04-19,SILVERSUN TECHNOLOGIES INC,SSNT,16680
1991-03-07,SCRIPPS E W CO,SSP,11936
1996-11-14,SCRIPPS HOWARD INC,SSP,84176
1996-12-02,SCRIPPS E W CO OHIO,SSP,84176
2018-06-04,E W SCRIPPS CO,SSP,84176
2017-08-03,S S R MINING INC,SSRM,83909
2019-08-01,SUTTER ROCK CAPITAL CORP,SSSS,12690
2020-06-24,SURO CAPITAL CORP,SSSS,12690
1995-11-21,SILICON STORAGE TECHNOLOGY INC,SSTI,82619
2017-06-07,SHOTSPOTTER INC,SSTI,16805
1990-03-02,STERLING MEDICAL SYSTEMS INC,SSYS,11943
1994-10-21,STRATASYS INC,SSYS,81010
2012-12-03,STRATASYS LTD,SSYS,81010
1990-10-24,STAAR SURGICAL CO,STAA,72304
1994-06-23,CAREERSTAFF UNLIMITED INC,STAF,80664
1996-09-27,STAFFMARK INC,STAF,83965
2015-09-29,STAFFING 360 SOLUTIONS INC,STAF,15662
1992-04-21,S & T BANCORP INC,STBA,77528
2022-08-23,STARBOX GROUP HOLDINGS LTD,STBX,23329
2018-02-27,STEEL CONNECT INC,STCN,80114
2020-09-16,STEPSTONE GROUP INC,STEP,19655
1995-08-04,STERLING HEALTHCARE GROUP INC,STER,80696
1997-08-14,STERIGENICS INTERNATIONAL INC,STER,85318
2021-09-23,STERLING CHECK CORP,STER,21897
2021-08-03,STAGWELL INC,STGW,81527
1993-12-15,STIMSONITE CORP,STIM,80042
2018-06-28,NEURONETICS INC,STIM,17898
2022-08-04,SEMANTIX INC,STIX,21024
2022-08-03,STEAKHOLDER FOODS LTD,STKH,20846
1999-05-19,STAKE TECHNOLOGY LTD,STKL,78418
2003-11-03,SUNOPTA INC,STKL,78418
2015-05-08,ONE GROUP HOSPITALITY INC,STKS,15383
1996-11-22,STEEL DYNAMICS INC,STLD,84262
2018-10-25,STONECO LTD,STNE,18213
1999-10-05,STOCKWALK COM GROUP INC,STOK,87348
2001-01-02,STOCKWALK GROUP INC,STOK,87348
2019-06-19,STOKE THERAPEUTICS INC,STOK,18785
1996-07-25,STRAYER EDUCATION INC,STRA,83799
2018-08-01,STRATEGIC EDUCATION INC,STRA,83799
1996-07-19,STERILE RECOVERIES INC,STRC,83800
2001-01-16,S R I SURGICAL EXPRESS INC,STRC,83800
2021-09-27,SARCOS TECH & ROBOTICS CORP,STRC,20726
1992-06-01,STERIS CORP,STRL,77649
2006-01-20,STERLING CONSTRUCTION CO INC,STRL,76927
1992-07-21,STRATACOM INC,STRM,77793
1999-05-26,STARMEDIA NETWORK INC,STRM,86920
2006-07-03,STREAMLINE HEALTH SOLUTIONS INC,STRM,83391
1994-10-12,STROUDS INC,STRO,81011
2018-09-27,SUTRO BIOPHARMA INC,STRO,18128
1990-05-18,STAR TECHNOLOGIES INC,STRR,92057
2021-01-04,STAR EQUITY HOLDINGS INC,STRR,90223
1991-12-03,SPROUSE REITZ STORES INC,STRS,10077
1998-05-18,STRATUS PROPERTIES INC,STRS,77790
2001-05-29,STRATUS PROPERTIES INC NEW,STRS,77790
2001-06-26,STRATUS PROPERTIES INC,STRS,77790
1995-03-01,STRATTEC SECURITY CORP,STRT,81278
2022-04-14,SHARPS TECHNOLOGY INC,STSS,23056
2020-10-09,SHATTUCK LABS INC,STTK,19994
2002-12-11,SEAGATE TECHNOLOGY HOLDINGS,STX,89641
2002-12-16,SEAGATE TECHNOLOGY,STX,89641
2010-07-06,SEAGATE TECHNOLOGY PLC,STX,89641
2021-05-19,SEAGATE TECHNOLOGY HOLDINGS PLC,STX,89641
2004-06-10,SUN MICROSYSTEMS INC,SUNW,10078
