DATE,COMNAM,TICKER,PERMNO
1992-08-14,JAPAN EQUITY FUND INC,JEQ,77860
2014-05-01,ABERDEEN JAPAN EQUITY FUND INC,JEQ,77860
2022-07-01,ABRDN JAPAN EQUITY FUND INC,JEQ,77860
2004-03-26,NUVEEN FLOATING RATE INCOME FUND,JFR,90073
2014-11-24,NUVEEN GLOBAL HIGH INCOME FUND,JGH,15047
2017-05-30,JANUS HENDERSON GROUP PLC,JHG,16693
2001-08-24,HANCOCK JOHN INVS TR,JHI,52679
2001-08-24,HANCOCK JOHN INCOME SECS TR,JHS,56936
2001-10-22,JAMES HARDIE INDS N V,JHX,89191
2010-02-19,JAMES HARDIE INDUSTRIES S E,JHX,89191
2012-10-15,JAMES HARDIE INDUSTRIES PLC,JHX,89191
1999-06-02,J JILL GROUP INC,JILL,79819
2017-03-09,J JILL INC,JILL,16611
2010-05-14,JINKOSOLAR HOLDING CO LTD,JKS,93380
1999-03-12,JONES LANG LASALLE INC,JLL,85246
2009-11-25,NUVEEN MORTGAGE OPP TERM FD,JLS,93104
2019-04-12,JUMIA TECHNOLOGIES A G,JMIA,18529
2014-09-08,NUVEEN MULTI MARKET INC FD INC,JMM,75415
1998-12-01,JOHNSON & JOHNSON,JNJ,22111
1999-06-25,JUNIPER NETWORKS INC,JNPR,86979
2021-08-11,JOBY AVIATION INC,JOBY,20126
1998-07-22,ST JOE CO,JOE,76123
1990-03-14,JAPAN OTC EQUITY FUND INC,JOF,76119
2002-03-20,JAPAN SMALLER CAP FUND INC,JOF,76119
1990-12-14,JOHNSON PRODUCTS INC DE,JPC,51828
2003-03-27,NUVEEN PFD & CONV INCOME FD,JPC,89708
2007-05-24,NUVEEN MULTI STRAT INC & GRTH FD,JPC,89708
2012-04-02,NUVEEN PFD INCOME OPPTY FUND,JPC,89708
2017-09-29,NUVEEN PFD & INCOME OPPTYS FUND,JPC,89708
1991-06-03,JUPITER INDUSTRIES INC NEW,JPI,48469
1992-08-28,JUPITER NATIONAL INC,JPI,48469
2012-07-27,NUVEEN PFD & INCOME TERM FUND,JPI,13510
2001-01-02,J P MORGAN CHASE & CO,JPM,47896
2004-07-28,JPMORGAN CHASE & CO,JPM,47896
2003-06-26,NUVEEN PFD & CONV INCOME FD 2,JQC,89773
2007-05-24,NUVEEN MULTI STRAT INC & GR FD 2,JQC,89773
2012-04-02,NUVEEN CREDIT STRATEGIES INC FD,JQC,89773
2012-04-26,NUVEEN REAL ASSET INC & GRWTH FD,JRI,13351
2001-11-16,NUVEEN REAL ESTATE FUND,JRS,89240
2002-05-14,NUVEEN REAL ESTATE INCOME FUND,JRS,89240
2016-08-26,NUVEEN REAL ESTATE INC FD,JRS,89240
2017-11-16,JIANPU TECHNOLOGY INC,JT,17088
1999-06-10,NORDSTROM INC,JWN,57817
2021-09-20,JACKSON FINANCIAL INC,JXN,22027
2002-01-02,KELLOGG CO,K,26825
2001-07-12,KADANT INC,KAI,78077
2005-11-04,KAMAN CORP,KAMN,47002
1990-12-19,URCARCO INC,KAR,75858
2004-06-16,ADESA INC,KAR,90197
2009-12-11,KAR AUCTION SERVICES INC,KAR,93174
2001-11-09,KOOKMIN BANK,KB,89236
2008-09-29,K B FINANCIAL GROUP INC,KB,89236
1999-01-04,KAUFMAN & BROAD HOME CORP,KBH,70092
2001-01-18,K B HOME,KBH,70092
2006-11-16,K B R INC,KBR,91579
2021-10-04,KENSINGTON CAPITAL ACQ CORP V,KCGI,22172
2021-11-04,KYNDRYL HOLDINGS INC,KD,22092
1994-01-05,KENDALL INTERNATIONAL INC,KEN,78165
2015-01-14,KENON HOLDINGS LTD,KEN,15170
1994-10-27,KOREA ELECTRIC POWER CO,KEP,81040
1995-10-06,KOREA ELECTRIC POWER CO,KEP,82302
2002-01-02,KOREA ELECTRIC POWER CO,KEP,81040
1990-05-02,KIRBY CORP,KEX,59045
1994-03-02,KEYCORP NEW,KEY,64995
1996-06-21,KEYSTONE AUTOMOTIVE INDS INC,KEYS,83669
2014-11-03,KEYSIGHT TECHNOLOGIES INC,KEYS,14939
2001-08-24,KOREA FUND INC,KF,66616
2001-07-11,KINGSWAY FINANCIAL SERVICES INC,KFS,89063
1999-02-11,KORN FERRY INTERNATIONAL,KFY,86594
2019-01-02,KORN FERRY,KFY,86594
1994-10-17,KINROSS GOLD CORP,KGC,78395
2003-02-03,KINROSS GOLD CORP,KGC,89692
2007-08-07,QUICKSILVER GAS SERVICES L P,KGS,92255
1991-11-22,KIMCO REALTY CORP,KIM,77129
1992-02-10,KINDER CARE LRNING CTRS INC NEW,KIND,12041
2001-11-08,KINDRED HEALTHCARE INC,KIND,89207
2021-11-08,NEXTDOOR HOLDINGS INC,KIND,20832
2013-07-26,K K R INCOME OPPORTUNITIES FUND,KIO,14027
2010-07-15,K K R & CO LP,KKR,11990
2018-07-02,K K R & CO INC,KKR,11990
2001-08-24,KIMBERLY CLARK CORP,KMB,17750
1999-10-08,KINDER MORGAN INC KANSAS,KMI,51596
2011-02-11,KINDER MORGAN INC,KMI,12558
2011-08-25,KEMPER CORP DE,KMPR,76136
2001-08-24,KENNAMETAL INC,KMT,44134
1997-02-04,CIRCUIT CITY STORES INC,KMX,84577
2002-10-01,CARMAX INC,KMX,89508
2014-03-03,KNOWLES CORP,KN,14487
2013-04-10,KNOT OFFSHORE PARTNERS LP,KNOP,13867
2016-07-28,KINSALE CAPITAL GROUP INC,KNSL,16171
1996-04-17,KENTEK INFORMATION SYSTEMS INC,KNTK,83389
2022-02-23,KINETIK HOLDINGS INC,KNTK,16673
2004-12-30,KNIGHT TRANSPORTATION INC,KNX,80987
2017-09-11,KNIGHT SWIFT TRANSPORT HDLGS INC,KNX,12473
2001-02-01,COCA COLA CO,KO,11308
2013-11-01,EASTMAN KODAK CO,KODK,14276
1993-09-14,COCA COLA FEMSA S A DE C V,KOF,79644
2006-12-27,COCA COLA FEMSA S A B DE C V,KOF,79644
2006-02-01,KOPPERS HOLDINGS INC,KOP,91114
2021-10-01,KORE GROUP HOLDINGS INC,KORE,22132
2011-05-11,KOSMOS ENERGY LTD,KOS,12788
2018-12-31,KOSMOS ENERGY LTD DE,KOS,12788
2002-01-02,KROGER CO,KR,16678
1997-01-29,KILROY REALTY CORP,KRC,84392
2017-05-05,K K R REAL ESTATE FINANCE TR INC,KREF,16691
1994-01-21,QUANTUM RESTAURANT GROUP INC,KRG,77653
1996-12-30,KRUG INTERNATIONAL CORP,KRG,74908
2004-08-11,KITE REALTY GROUP TRUST,KRG,90307
2003-12-09,KRONOS WORLDWIDE INC,KRO,89960
2017-02-03,KIMBELL ROYALTY PARTNERS LP,KRP,16582
2001-01-02,SCUDDER STRATEGIC MUNI INCOME TR,KSM,75465
2006-02-06,D W S STRATEGIC MUNI INCOME TR,KSM,75465
2014-08-11,DEUTSCHE STRATEGIC MUNI INC TR,KSM,75465
2018-07-02,D W S STRATEGIC MUNI INC TR NEW,KSM,75465
1992-05-19,KOHLS CORP,KSS,77606
2001-08-24,KATY INDUSTRIES INC,KT,45890
2010-01-04,K T CORP,KT,86869
2019-05-23,KONTOOR BRANDS INC,KTB,18578
2001-01-02,SCUDDER MUNICIPAL INCOME TR,KTF,75401
2006-02-06,D W S MUNICIPAL INCOME TRUST,KTF,75401
2014-08-11,DEUTSCHE MUNICIPAL INCOME TRUST,KTF,75401
2018-07-02,D W S MUNICIPAL INCOME TRUST NEW,KTF,75401
1997-10-20,COTTON VALLEY RESOURCES CORP,KTN,85422
2021-01-12,KUKE MUSIC HOLDING LTD,KUKE,20373
2010-03-19,KENNEDY WILSON HOLDINGS INC,KW,92502
1996-08-23,QUAKER CHEMICAL CORP,KWR,64929
2004-09-28,KAYNE ANDERSON M L P INVEST CO,KYN,90340
2018-07-31,KAYNE ANDERSON M L P MID INV CO,KYN,90340
2020-09-29,KAYNE ANDERSON ENERGY INFR FD IN,KYN,90340
1995-03-27,LIBERTY FINANCIAL COS INC,L,81301
2002-01-02,LIBERTY MEDIA CORP NEW,L,89130
2008-06-23,LOEWS CORP,L,26710
1991-01-25,LLOYDS ACCEPTANCE CORP,LAAC,11890
2018-01-25,LITHIUM AMERICAS CORP,LAC,17250
1999-01-20,LITHIA MOTORS INC,LAD,84319
2014-02-06,LADDER CAPITAL CORP,LADR,14489
1996-04-18,LANVISION SYSTEMS INC,LANV,83391
2022-12-15,LANVIN GROUP HOLDINGS LTD,LANV,23610
2021-07-21,C S DISCO INC,LAW,21601
2005-05-05,LAZARD LTD,LAZ,90701
1999-07-28,LIBERATE TECHNOLOGIES INC,LBRT,87111
2018-01-12,LIBERTY OILFIELD SERVICES INC,LBRT,17221
2022-04-25,LIBERTY ENERGY INC,LBRT,17221
2001-10-01,LIBERTY CORP SC,LC,47802
2014-12-11,LENDINGCLUB CORP,LC,15092
1993-05-13,L C I INTERNATIONAL INC,LCII,79175
2017-01-03,L C I INDUSTRIES,LCII,87426
2021-11-29,LEARN C W INVESTMENT CORP,LCW,22420
2021-02-11,LOANDEPOT INC,LDI,20545
2013-09-30,LEIDOS HOLDINGS INC,LDOS,91547
1999-11-17,LONDON PACIFIC GROUP LTD,LDP,79631
2012-07-27,COHEN & STEERS LTD DUR PFD & INC,LDP,13501
1994-04-07,LEAR SEATING CORP,LEA,80422
1996-05-10,LEAR CORP,LEA,80422
2009-11-20,LEAR CORP,LEA,93101
2002-01-02,LEGGETT & PLATT INC,LEG,60943
2014-04-17,LEJU HOLDINGS LTD,LEJU,14572
2001-08-01,LENNAR CORP,LEN,52708
2003-04-15,LENNAR CORP,LEN,89731
2003-04-21,LENNAR CORP,LEN,52708
2004-06-10,LENNAR CORP,LEN,89731
2006-07-24,LENNAR CORP,LEN,52708
2006-07-24,LENNAR CORP,LEN,89731
2006-09-25,LENNAR CORP,LEN,52708
2006-09-25,LENNAR CORP,LEN,89731
2020-02-27,LENNAR CORP,LEN,52708
2020-02-27,LENNAR CORP,LEN,89731
2001-08-24,DREYFUS STRATEGIC MUNICIPALS INC,LEO,75157
2019-06-03,B N Y MELLON STRATEGIC MUNI INC,LEO,75157
1998-08-06,LEVIATHAN GAS PIPELINE PTNERS LP,LEV,86308
2004-01-02,LEVITT CORP FLA,LEV,89961
2021-05-07,LION ELECTRIC CO,LEV,21222
2019-03-21,LEVI STRAUSS & CO,LEVI,18424
1998-03-19,LEXFORD RESIDENTIAL TRUST,LFT,85910
2007-10-24,LONGTOP FINANCIAL TECHNOLOGIES,LFT,92338
2020-12-28,LUMENT FINANCE TRUST INC,LFT,13809
2004-04-28,LAZARD GLOB TOT RET & INC FD INC,LGI,90114
1995-05-01,LABORATORY CORP AMERICA HLDGS,LH,12062
2019-07-01,L3HARRIS TECHNOLOGIES INC,LHX,25582
2021-08-11,LI CYCLE HOLDINGS CORP,LICY,21809
1999-07-29,LENNOX INTERNATIONAL INC,LII,87034
2013-06-06,LIGHTINTHEBOX HOLDING CO LTD,LITB,13999
2007-11-09,LUMBER LIQUIDATORS INC,LL,92400
2010-01-04,LUMBER LIQUIDATORS HOLDINGS INC,LL,92400
2022-01-03,L L FLOORING HOLDINGS INC,LL,92400
2022-03-28,TERRAN ORBITAL CORP,LLAP,21002
2002-01-02,LILLY ELI & CO,LLY,50876
2020-07-02,LEMONADE INC,LMND,19497
1995-03-16,LOCKHEED MARTIN CORP,LMT,21178
2002-01-02,LINCOLN NATIONAL CORP,LNC,49015
2002-01-02,LINCOLN NATIONAL INCOME FUND INC,LND,58114
2012-11-08,BRASILAGRO BRAZIL AGR REAL ES CO,LND,13680
1997-10-21,LINDSAY MANUFACTURING CO,LNN,12211
2006-12-11,LINDSAY CORP,LNN,12211
2015-07-23,LIVE OAK BANCSHARES INC,LOB,15527
2021-11-22,LOCAL BOUNTI CORP,LOCL,20999
2017-11-01,LOMA NEGRA CORP,LOMA,17092
2001-08-24,LOWES COMPANIES INC,LOW,61399
1993-03-25,LIFE PARTNERS GROUP INC,LPG,79061
2014-05-08,DORIAN L P G LTD,LPG,14642
2004-07-22,L G PHILIPS L C D CO LTD,LPL,90266
2008-03-07,L G DISPLAY CO LTD,LPL,90266
2001-03-01,LOUISIANA PACIFIC CORP,LPX,56223
2007-12-13,K12 INC,LRN,92493
2020-12-16,STRIDE INC,LRN,92493
2020-09-11,LIGHTSPEED POS INC,LSPD,19779
2021-08-10,LIGHTSPEED COMMERCE INC,LSPD,19779
1992-08-18,L T C PROPERTIES INC,LTC,77878
2021-10-07,LIFE TIME GROUP HOLDINGS INC,LTH,22079
2018-10-11,LIVENT CORP,LTHM,18138
1996-04-04,LUCENT TECHNOLOGIES INC,LU,83332
2020-10-30,LUFAX HOLDING LTD,LU,19910
2020-09-18,CENTURYLINK INC,LUMN,60599
2021-01-22,LUMEN TECHOLOGIES INC,LUMN,60599
2001-08-24,SOUTHWEST AIRLINES CO,LUV,58683
2004-12-15,LAS VEGAS SANDS CORP,LVS,90505
2008-12-08,LIVEWIRE MOBILE INC,LVWR,80257
2022-09-27,LIVEWIRE GROUP INC,LVWR,23379
2016-11-10,LAMB WESTON HOLDINGS INC,LW,16431
1993-10-22,LEXINGTON CORPORATE PROP INC I,LXP,79770
1998-01-02,LEXINGTON CORPORATE PPTYS TRUST,LXP,79770
2007-01-03,LEXINGTON REALTY TRUST,LXP,79770
2021-12-27,L X P INDUSTRIAL TRUST,LXP,79770
1994-04-20,LUXTEC CORP,LXU,10658
2003-12-15,L S B INDUSTRIES INC,LXU,49488
2010-10-14,LYONDELLBASELL INDUSTRIES N V,LYB,12345
2010-10-14,LYONDELLBASELL INDUSTRIES N V,LYB,12346
2014-01-08,LYONDELLBASELL INDUSTRIES N V,LYB,12345
2001-11-27,LLOYDS TSB GROUP PLC,LYG,89238
2009-01-20,LLOYDS BANKING GROUP PLC,LYG,89238
2005-12-22,C C E SPINCO INC,LYV,91041
2006-01-09,LIVE NATION INC,LYV,91041
2010-01-27,LIVE NATION ENTERTAINMENT INC,LYV,91041
1996-09-03,LA Z BOY INC,LZB,48347
2007-06-01,MACYS INC,M,77462
2006-05-25,MASTERCARD INC,MA,91233
1994-01-28,MID AMERICA APT COMMUNITIES INC,MAA,80183
1994-03-10,MACERICH CO,MAC,80399
1990-08-22,MAIN STREET & MAIN INC,MAIN,76385
2004-07-16,MAIN STREET RESTAURANT GROUP INC,MAIN,76385
2007-10-05,MAIN STREET CAPITAL CORP,MAIN,92309
1990-04-02,MANPOWER PLC,MAN,19581
1991-05-03,MANPOWER INC WIS,MAN,75285
2011-04-18,MANPOWERGROUP,MAN,75285
1993-08-13,MANUGISTICS GROUP INC,MANU,79505
2012-08-10,MANCHESTER UNITED PLC,MANU,13547
2002-01-02,MASCO CORP,MAS,34032
2000-04-03,MATAV CABLE SYSTEMS MEDIA LTD,MATV,83673
2022-07-06,MATIV HOLDINGS INC,MATV,82649
1992-01-29,MATRIX PHARMACEUTICAL INC,MATX,77291
2012-07-02,MATSON INC,MATX,11691
1991-03-19,MAVERICK TUBE CORP,MAV,76598
1997-01-07,MAVESA S A,MAV,84393
2003-10-16,PIONEER MUNICIPAL HIGH INC ADVNT,MAV,89882
2021-04-22,PIONEER MUNI HIGH INC ADV FD INC,MAV,89882
1998-07-01,MERCURY AIR GROUP INC,MAX,64004
2020-10-28,MEDIAALPHA INC,MAX,19859
1994-05-09,MICKELBERRY COMMUNICATIONS INC,MBC,58632
2022-12-15,MASTERBRAND INC,MBC,23568
1999-01-04,M B I A INC,MBI,75175
2002-01-02,MATSUSHITA ELECTRIC INDL LTD,MC,53727
2014-04-16,MOELIS & CO,MC,14574
1999-12-28,M C B FINANCIAL CORP,MCB,87466
2017-11-08,METROPOLITAN BANK HOLDING CORP,MCB,17093
2002-01-02,MCDONALDS CORP,MCD,43449
2001-08-24,MASSMUTUAL CORPORATE INVS INC,MCI,56565
2011-12-19,BABSON CAPITAL CORPORATE INVS,MCI,56565
2016-09-12,BARINGS CORPORATE INVESTORS,MCI,56565
1995-01-03,MCKESSON CORP NEW,MCK,81061
1999-01-13,MCKESSON H B O C INC,MCK,81061
1997-04-28,M C N ENERGY GROUP INC,MCN,75298
2004-07-28,MADISON CLAYMORE COVERED CALL FD,MCN,90267
2007-12-26,MADISON CLAYMORE COVRD CALL & EQ,MCN,90267
2013-01-02,MADISON COVERED CALL & EQ STR FD,MCN,90267
1990-11-08,M A I SYSTEMS CORP,MCO,69526
1993-08-05,MOTOR COACH INDS INTL INC,MCO,79543
2000-10-03,MOODYS CORP,MCO,48506
2002-01-02,M F S CHARTER INCOME TRUST,MCR,75642
1993-12-14,MARCUS CORP,MCS,51423
2021-06-25,MISTER CAR WASH INC,MCW,21359
1996-10-09,MERCURY GENERAL CORP NEW,MCY,52936
2009-01-02,MEDNAX INC,MD,82272
2022-07-05,PEDIATRIX MEDICAL GROUP INC,MD,82272
2001-11-01,M D C HOLDINGS INC,MDC,66245
1999-01-04,MEDTRONIC INC,MDT,60097
2015-01-27,MEDTRONIC PLC,MDT,60097
1999-01-04,M D U RESOURCES GROUP INC,MDU,23835
1991-09-30,MEDEVA PLC,MDV,76832
2006-03-15,MEDIVATION INC,MDV,91141
2022-02-11,MODIV INC,MDV,22857
1995-07-03,MIDAMERICAN ENERGY CO,MEC,76492
1996-12-02,MIDAMERICAN ENERGY HOLDINGS CO,MEC,76492
1999-03-15,MIDAMERICAN ENERGY HLDGS CO NEW,MEC,11170
2019-05-09,MAYVILLE ENGINEERING CO INC,MEC,18709
2000-01-11,E MEDSOFT COM,MED,87535
2002-01-09,MEDICAL DIVERSIFIED INC,MED,87535
2002-12-20,MEDIFAST INC,MED,80054
2001-09-19,MEDIA GENERAL INC,MEG,50972
2014-12-22,MEDIA GENERAL INC NEW,MEG,50972
2020-07-23,MONTROSE ENVIRONMENTAL GROUP INC,MEG,19534
1991-01-29,MEGAMATION INC,MEGI,75991
2021-10-27,MAINSTAY CBRE GLOBAL INF MEGA FD,MEGI,22140
2007-10-17,METHODE ELECTRONICS INC,MEI,53197
2002-01-02,MERRILL LYNCH & CO INC,MER,52919
1997-09-23,MEMTEC LTD,MET,78222
2000-04-05,METLIFE INC,MET,87842
1998-04-13,AMERICA FIRST MORTGAGE INVTS INC,MFA,85935
2002-08-13,M F A MORTGAGE INVESTMENTS INC,MFA,85935
2009-01-02,M F A FINANCIAL INC,MFA,85935
1996-03-11,MORRISON FRESH COOKING INC,MFC,83227
1999-09-27,MANULIFE FINANCIAL CORP,MFC,87212
1998-10-02,MUNIHOLDINGS FL INSURED FUND III,MFD,86375
2004-03-26,MACQUARIE FIRST TR GLOB INFRASTR,MFD,90068
2006-11-08,MIZUHO FINANCIAL GROUP INC,MFG,91582
2001-08-24,M F S MUNICIPAL INCOME TRUST,MFM,70826
2002-01-02,M F S SPECIAL VALUE TRUST,MFV,75840
1995-02-09,MORGAN GROUP INC,MG,79404
2009-10-08,MISTRAS GROUP INC,MG,93065
1992-10-09,MAGNA INTERNATIONAL INC,MGA,78045
2001-08-24,M F S GOVERNMENT MARKETS INC TR,MGF,75075
1997-11-13,METRO GOLDWYN MAYER INC NEW,MGM,85620
2005-05-02,M G M MIRAGE,MGM,11891
2010-06-18,M G M RESORTS INTERNATIONAL,MGM,11891
1990-03-27,MERRY GO ROUND ENTERPRISES INC,MGR,53050
1996-11-20,MAGNA GROUP INC,MGR,50885
2018-08-01,MAGNOLIA OIL & GAS CORP,MGY,16771
1997-05-06,MUNIHOLDINGS FUND INC,MHD,84781
2006-10-02,BLACKROCK MUNIHOLDINGS FUND INC,MHD,84781
2002-01-02,MUNICIPAL HIGH INCOME FD INC,MHF,75411
2006-10-09,WESTERN ASSET MUNI HIGH INC FUND,MHF,75411
1992-12-16,MARINE HARVEST INTERNATIONAL INC,MHI,76835
1996-03-11,MORRISON HEALTH CARE INC,MHI,83228
1999-07-01,MORRISON MANAGEMENT SPEC INC,MHI,83228
2003-07-18,PIONEER MUNICIPAL HIGH INC TRUST,MHI,89786
2021-04-22,PIONEER MUNI HIGH INCOME FD INC,MHI,89786
1997-12-16,MOHAWK INDUSTRIES INC,MHK,77496
1997-09-22,MUNIHOLDINGS NEW YORK IN FD INC,MHN,85339
2006-10-02,BLACKROCK MUNIHOLDINGS NY INS FD,MHN,85339
2010-11-09,BLACKROCK MUNIHLDGS NY QLTY FD,MHN,85339
1993-11-03,M I SCHOTTENSTEIN HOMES INC NEW,MHO,79909
2004-01-12,M I HOMES INC,MHO,79909
2001-08-24,M F S INTERMEDIATE INCOME TRUST,MIN,75260
2021-08-06,PIONEER MUNI HI INC OPP FD INC,MIO,21816
1991-06-03,MIRAGE RESORTS INC,MIR,60441
2001-01-22,MIRANT CORP,MIR,88601
2006-01-11,MIRANT CORP NEW,MIR,91071
2021-10-21,MIRION TECHNOLOGIES INC,MIR,19593
2011-06-30,A G MORTGAGE INVESTMENT TR INC,MITT,12828
2013-08-09,MIX TELEMATICS LTD,MIXT,14075
1992-11-04,MUNIYIELD MICHIGAN INSD FD INC,MIY,78059
2006-10-02,BLACKROCK MUNIYIELD MI INS FD IN,MIY,78059
2010-11-09,BLACKROCK MUNIYLD MI QLTY FD INC,MIY,78059
1999-05-25,MCCORMICK & CO INC,MKC,52090
2001-09-17,MCCORMICK & CO INC,MKC,89155
2002-01-02,MCCORMICK & CO INC,MKC,52090
2002-01-02,MCCORMICK & CO INC,MKC,89155
2004-06-10,MCCORMICK & CO INC,MKC,52090
2004-06-10,MCCORMICK & CO INC,MKC,89155
2011-06-16,MCCORMICK & CO INC,MKC,52090
2011-06-16,MCCORMICK & CO INC,MKC,89155
2014-01-29,MCCORMICK & CO INC,MKC,52090
2014-01-29,MCCORMICK & CO INC,MKC,89155
2021-07-15,MARKFORGED HOLDING CORP,MKFG,19935
1997-06-11,MARKEL CORP,MKL,10933
1993-04-08,MARTIN MARIETTA CORP NEW,ML,20562
1996-06-14,METROMAIL CORP NEW,ML,83605
2021-09-23,MONEYLION INC,ML,19592
1991-02-27,MUELLER INDUSTRIES INC,MLI,76573
1994-02-17,MARTIN MARIETTA MATERIALS INC,MLM,80204
1999-05-14,MULTI LINK TELECOMMUNICATIONS IN,MLNK,86901
2008-09-30,MODUSLINK GLOBAL SOLUTIONS INC,MLNK,80114
2021-07-28,MERIDIANLINK INC,MLNK,21613
1998-05-01,MAUI LAND & PINEAPPLE CO INC,MLP,51925
1995-12-20,MILLER INDUSTRIES INC TENN,MLR,80828
2002-01-02,MARSH & MCLENNAN COS INC,MMC,45751
2001-08-24,MOORE MEDICAL CORP,MMD,67678
2012-06-27,MAINSTAY DEFINEDTERM MUNI OPP FD,MMD,13441
2018-03-01,MAINSTAY MACKAY DEFTERM M OPP FD,MMD,13441
1993-06-24,M M I COS INC,MMI,79337
2011-01-04,MOTOROLA MOBILITY HOLDINGS INC,MMI,12456
2013-10-31,MARCUS & MILLICHAP INC,MMI,14213
2001-08-24,MINNESOTA MINING & MFG CO,MMM,22592
2002-04-08,3M CO,MMM,22592
1990-12-24,MID MAINE SAVINGS BANK FSB AUB,MMS,10981
1997-06-13,MAXIMUS INC,MMS,85067
2001-08-24,M F S MULTIMARKET INCOME TRUST,MMT,72231
1992-07-17,MANAGED MUNICIPALS PORTFOLIO INC,MMU,77818
2006-10-09,WESTERN ASSET MANAGED MUNIS FUND,MMU,77818
2010-06-01,MONMOUTH REAL ESTATE INVT CORP,MNR,55029
2020-10-15,M I N I S O GROUP HOLDING LTD,MNSO,19912
2022-01-14,EVEREST CONSOLIDATOR ACQ CORP,MNTN,22715
1999-10-01,PHILIP MORRIS COS INC,MO,13901
2003-01-27,ALTRIA GROUP INC,MO,13901
2004-10-14,MODINE MANUFACTURING CO,MOD,54704
2022-09-07,TOPGOLF CALLAWAY BRANDS CORP,MODG,77366
2013-03-20,MODEL N INC,MODN,13816
2018-12-06,MOGU INC,MOGU,18292
2003-07-02,MOLINA HEALTHCARE INC,MOH,89781
2004-10-25,MOSAIC CO,MOS,90386
2011-05-25,MOSAIC CO NEW,MOS,90386
2001-05-21,MOVADO GROUP INC,MOV,79611
2020-11-18,M P MATERIALS CORP,MP,19433
1992-11-04,MUNIYIELD PENNSYLVANIA FUND INC,MPA,78061
2000-02-07,MUNIYIELD PENNSYLVANIA INSD FD,MPA,78061
2006-10-02,BLACKROCK MUNIYIELD PENN INSD FD,MPA,78061
2010-11-09,BLACKROCK MUNIYIELD PENN QLTY FD,MPA,78061
2011-07-01,MARATHON PETROLEUM CORP,MPC,12872
2020-10-09,MULTIPLAN CORP,MPLN,19331
1991-08-07,MEDIPLEX GROUP INC NEW,MPLX,76777
1999-11-19,MEDIAPLEX INC,MPLX,87399
2012-10-26,M P L X L P,MPLX,13618
2002-01-02,MASSMUTUAL PARTICIPATION INVS,MPV,75405
2011-12-19,BABSON CAP PARTICIPATION INVS,MPV,75405
2016-09-12,BARINGS PARTICIPATION INVESTORS,MPV,75405
2005-07-08,MEDICAL PROPERTIES TRUST INC,MPW,90790
1992-04-29,MEDIPLEX GROUP INC NEW,MPX,76777
2001-02-28,MARINE PRODUCTS CORP,MPX,88895
1992-09-21,MUNIYIELD QUALITY FUND II INC,MQT,77925
2006-10-02,BLACKROCK MUNIYIELD QLTY FUND II,MQT,77925
1992-07-20,MUNIYIELD QUALITY FUND INC,MQY,77806
2006-10-02,BLACKROCK MUNIYIELD QUALITY FUND,MQY,77806
1992-10-20,MOORCO INTERNATIONAL INC,MRC,76685
1996-11-14,MONTEREY RESOURCES INC,MRC,84170
2012-04-12,M R C GLOBAL INC,MRC,13343
2022-12-19,MARIADB PLC,MRDB,23611
1999-01-04,MERCK & CO INC,MRK,22752
2009-11-04,MERCK & CO INC NEW,MRK,22752
1991-04-12,U S X MARATHON GROUP,MRO,15069
2002-01-02,MARATHON OIL CORP,MRO,15069
1998-04-23,MILESTONE SCIENTIFIC INC,MS,82621
2006-01-17,MORGAN STANLEY DEAN WITTER & CO,MS,69032
2000-01-19,MINE SAFETY APPLIANCES CO,MSA,54253
2014-03-10,M S A SAFETY INC,MSA,54253
2001-08-24,MESABI TRUST,MSB,27975
1993-10-15,MATERIAL SCIENCES CORP,MSC,67002
2018-10-18,STUDIO CITY INTL HOLDINGS,MSC,18185
2010-07-06,M S C I INC,MSCI,92402
1993-07-16,MORGAN STANLEY EMRG MKTS FD INC,MSD,79447
1999-06-29,MORGAN STANLEY D W EM MK FD INC,MSD,79447
2001-05-23,MORGAN STANLEY EMRG MKTS FD INC,MSD,79447
2020-04-20,MADISON SQUARE GARDEN ENTMT CORP,MSGE,19316
2020-04-20,MADISON SQUARE GARD SPORTS CORP,MSGS,15649
1991-09-20,MONEY STORE INC,MSI,76829
1993-01-04,MOVIE STAR INC N Y,MSI,48020
2011-01-04,MOTOROLA SOLUTIONS INC,MSI,22779
1995-12-15,M S C INDUSTRIAL DIRECT INC,MSM,82777
1997-10-06,MEDITRUST CORP,MT,89982
1997-11-06,MEDITRUST CORP,MT,85619
2004-12-20,MITTAL STEEL CO N V,MT,85261
2007-01-30,ARCELORMITTAL,MT,85261
2007-11-13,ARCELORMITTAL S A LUXEMBOURG,MT,85261
2021-09-20,METALS ACQUISITION CORP,MTAL,22072
1996-09-19,MARK TWAIN BANCSHARES INC,MTB,51610
1998-06-01,M & T BANK CORP,MTB,35554
1997-11-14,METTLER TOLEDO INTERNATIONAL INC,MTD,85621
2012-02-02,MATADOR RESOURCES CO,MTDR,13244
1991-08-07,M G I C INVESTMENT CORP WIS,MTG,76804
1997-01-02,MONTEREY HOMES CORP,MTH,75342
1998-09-17,MERITAGE CORP,MTH,75342
2004-09-15,MERITAGE HOMES CORP,MTH,75342
1997-02-04,VAIL RESORTS INC,MTN,84588
1999-09-01,MESA ROYALTY TRUST,MTR,62922
1994-06-09,METROTRANS CORP,MTRN,80651
2011-03-08,MATERION CORP,MTRN,55597
